Date,Open,High,Low,Close,Adj Close,Volume,High Shifted,Low Shifted,Close Shifted,Upper BBand,Middle BBand,Lower BBand,RSI,Macd,Macd Signal,Macd Hist,Momentum,Returns,Signal
2001-03-01,42.83000183105469,43.54999923706055,42.83000183105469,43.41999816894531,20.135738372802734,5236000,43.125,42.654998779296875,42.83000183105469,43.7953741757573,42.47374992370605,41.1521256716548,53.24593377677773,0.4933160651794779,0.5640575529805635,-0.07074148780108558,-0.11499786376953125,-0.002914264338331866,0
2001-03-02,43.5,44.25,43.29999923706055,44.224998474121094,20.509037017822266,5213800,43.54999923706055,42.83000183105469,43.41999816894531,43.88753507725507,42.5627498626709,41.237964648086724,58.425101053291904,0.5197410909278162,0.555194260570014,-0.0354531696421978,0.154998779296875,0.015522103715674354,1
2001-03-05,44.375,45.36000061035156,44.375,45.189998626708984,20.956562042236328,6764600,44.25,43.29999923706055,44.224998474121094,44.130458604008226,42.692249870300294,41.25404113659236,64.24492279881109,0.5987380318452082,0.5639030148250528,0.03483501702015546,1.2249984741210938,0.019915309700941516,1
2001-03-06,45.19499969482422,45.494998931884766,45.025001525878906,45.224998474121094,20.972793579101562,6489800,45.36000061035156,44.375,45.189998626708984,44.53999988600572,42.89124984741211,41.24249980881851,69.71743948847828,0.7307870657408273,0.5972798250082076,0.13350724073261966,2.2649993896484375,0.018310206702370862,1
2001-03-07,45.5,45.880001068115234,45.40999984741211,45.689998626708984,21.188430786132812,4273400,45.494998931884766,45.025001525878906,45.224998474121094,44.859240889964845,43.08824977874756,41.317258667530275,69.89739984174386,0.828708238919944,0.6435655077905549,0.18514273112938917,2.5249977111816406,0.006725871458954122,1
2001-03-08,45.69499969482422,46.5,45.44499969482422,46.474998474121094,21.552461624145508,5803000,45.880001068115234,45.40999984741211,45.689998626708984,45.32137843767923,43.25549964904785,41.18962086041647,72.25635352039039,0.9330771675268963,0.7014678397378231,0.23160932778907317,2.414997100830078,0.004276550088722515,1
2001-03-09,46.474998474121094,46.724998474121094,46.04499816894531,46.38999938964844,21.513046264648438,3767800,46.5,45.44499969482422,46.474998474121094,45.86423207131703,43.49549961090088,41.126767150484724,75.7160353122057,1.0668354080520857,0.7745413534006756,0.29229405465141,3.2249984741210938,0.016925624729628046,1
2001-03-12,46.369998931884766,46.39500045776367,45.915000915527344,46.05500030517578,21.357688903808594,4479600,46.724998474121094,46.04499816894531,46.38999938964844,46.30313363447692,43.70849952697754,41.11386541947816,74.63080947445195,1.1526935281289639,0.8501717883463333,0.3025217397826305,3.424999237060547,-0.0022618254065039922,0
2001-03-13,46.040000915527344,46.040000915527344,45.04999923706055,45.310001373291016,21.01221466064453,5286600,46.39500045776367,45.915000915527344,46.05500030517578,46.6244400831199,43.86399955749512,41.10355903187034,70.35107287659756,1.1801016037511616,0.9161577514272989,0.26394385232386264,3.0149993896484375,-0.007142071629592913,0
2001-03-14,44.57500076293945,45.025001525878906,44.42499923706055,44.76499938964844,20.759462356567383,4671800,46.040000915527344,45.04999923706055,45.310001373291016,46.781322581917514,43.96624965667725,41.15117673143698,61.855822419112485,1.128696601723604,0.9586655214865599,0.17003108023704405,3.0800018310546875,-0.03233742287409447,0
2001-03-15,44.76499938964844,44.880001068115234,43.814998626708984,44.349998474121094,20.5670166015625,4381200,45.025001525878906,44.42499923706055,44.76499938964844,46.853491568510805,44.05449962615967,41.25550768380853,56.48245945257818,1.0320834464345268,0.9733491064761532,0.058734339958373516,2.4850006103515625,0.004253389586484487,1
2001-03-16,43.79999923706055,44.29999923706055,43.59000015258789,43.75,20.288768768310547,7003000,44.880001068115234,43.814998626708984,44.349998474121094,46.87826831694528,44.125749588012695,41.37323085908011,52.726424949994524,0.911522258044215,0.9609837367897656,-0.04946147874555051,1.5,-0.02179277048785705,0
2001-03-19,44.04999923706055,44.95000076293945,44.0,44.529998779296875,20.65049171447754,5335800,44.29999923706055,43.59000015258789,43.75,46.85911134736366,44.178249549865725,41.49738775236779,47.779417142491596,0.7588146423322399,0.9205499178982605,-0.16173527556602052,0.9199981689453125,0.005691535098645604,1
2001-03-20,44.70000076293945,45.625,44.404998779296875,45.314998626708984,21.0145263671875,5971200,44.95000076293945,44.0,44.529998779296875,46.89295037394912,44.240999412536624,41.58904845112413,53.842395183479454,0.6927465880023007,0.8749892519190685,-0.1822426639167678,1.1100006103515625,0.014648183625182717,1
2001-03-21,45.04499816894531,45.275001525878906,44.404998779296875,44.84000015258789,20.794254302978516,5890400,45.625,44.404998779296875,45.314998626708984,46.99462301634423,44.34424934387207,41.693875671399915,59.001481316253916,0.6957103898108343,0.8391334794974217,-0.14342308968658735,1.0900001525878906,0.007688430766428057,1
2001-03-22,44.75,45.0,42.67499923706055,43.75,20.288768768310547,9461800,45.275001525878906,44.404998779296875,44.84000015258789,47.018311817250165,44.43799934387207,41.85768687049398,54.99588623995497,0.6522125170550268,0.8017492870089427,-0.14953676995391585,-0.34999847412109375,-0.00657050473308336,0
2001-03-23,43.349998474121094,44.0,42.900001525878906,43.349998474121094,20.103273391723633,7401600,45.0,42.67499923706055,43.75,46.99476092108805,44.4734992980957,41.952237675103355,47.0946549320873,0.5237487867173485,0.7461491869506238,-0.22240040023327534,-1.4749984741210938,-0.03178477669336615,0
2001-03-26,43.900001525878906,44.084999084472656,43.209999084472656,43.220001220703125,20.042987823486328,3789800,44.0,42.900001525878906,43.349998474121094,46.89381918600162,44.529499244689944,42.16517930337827,44.56435519318485,0.3852229641693654,0.6739639423943722,-0.2887409782250068,-2.3400001525878906,0.01260768681168843,1
2001-03-27,43.625,44.11000061035156,43.474998474121094,43.915000915527344,20.36528205871582,5296600,44.084999084472656,43.209999084472656,43.220001220703125,46.79282048185001,44.57649936676025,42.3601782516705,43.74182014166787,0.26193118025747,0.5915573899669917,-0.3296262097095217,-3.2549972534179688,-0.006283974316595491,0
2001-03-28,43.22999954223633,43.58000183105469,42.875,43.29999923706055,20.08008575439453,3563000,44.11000061035156,43.474998474121094,43.915000915527344,46.72548133163112,44.62974948883057,42.534017646030016,49.14596886318307,0.21779165364287678,0.5168042427021687,-0.29901258905929196,-2.4749984741210938,-0.0090956924320787,0
2001-03-29,42.900001525878906,43.220001220703125,42.665000915527344,43.209999084472656,20.038352966308594,3887800,43.58000183105469,42.875,43.29999923706055,46.677035860072806,44.65324935913086,42.629462858188916,45.02437079326435,0.13166748432476538,0.43977689102668804,-0.30810940670192266,-2.7550010681152344,-0.0076628265882690075,0
2001-03-30,43.560001373291016,44.334999084472656,43.375,43.900001525878906,20.35833168029785,3907000,43.220001220703125,42.665000915527344,43.209999084472656,46.69401325353358,44.64274940490723,42.59148555628087,44.437051056687515,0.05551129978847058,0.36292377277904453,-0.30741247299057395,-2.1000022888183594,0.015267468088939327,1
2001-04-02,43.900001525878906,44.04999923706055,43.060001373291016,43.435001373291016,20.142696380615234,5444400,44.334999084472656,43.375,43.900001525878906,46.6958131782024,44.626499557495116,42.55718593678783,49.83938987509592,0.05025509583616383,0.3003900373904684,-0.25013494155430455,-0.8649978637695312,0.007775025248003903,1
2001-04-03,43.310001373291016,43.4900016784668,42.29499816894531,43.0,19.940961837768555,5366200,44.04999923706055,43.060001373291016,43.435001373291016,46.65338584594811,44.53874969482422,42.42411354370033,46.55432665464432,0.0084702504153924,0.24200607999545318,-0.23353582958006078,-0.9149971008300781,-0.01353076790424702,0
2001-04-04,43.0,43.974998474121094,43.0,43.849998474121094,20.335142135620117,5048400,43.4900016784668,42.29499816894531,43.0,46.618742002545055,44.427499771118164,42.23625753969127,43.65543771151429,-0.0590646554094576,0.18179193291447102,-0.24085658832392862,-0.75,-0.007183471241377288,0
