Date,Open,High,Low,Close,Adj Close,Volume,High Shifted,Low Shifted,Close Shifted,Upper BBand,Middle BBand,Lower BBand,RSI,Macd,Macd Signal,Macd Hist,Momentum,Signal
2001-03-21,114.18000030517578,115.26000213623047,111.9000015258789,112.26000213623047,76.01602935791016,19004600,118.45999908447266,114.11000061035156,114.19999694824219,131.0307992478218,122.54400024414062,114.05720124045945,30.61366283657859,-3.8695829714544203,-3.0914399562092667,-0.7781430152451536,-9.410003662109375,0
2001-03-22,112.0199966430664,112.5999984741211,108.04000091552734,111.12000274658203,75.24408721923828,28624800,115.26000213623047,111.9000015258789,112.26000213623047,131.3364772789453,121.87600021362304,112.41552314830079,28.34097314256644,-4.171038362304742,-3.3073596374283616,-0.8636787248763804,-12.479995727539062,0
2001-03-23,113.25,114.66000366210938,111.5,114.4800033569336,77.519287109375,12861700,112.5999984741211,108.04000091552734,111.12000274658203,131.50420746047854,121.14150047302246,110.77879348556638,27.06925774748139,-4.45062828237532,-3.536013366417753,-0.9146149159575665,-14.959999084472656,1
2001-03-26,115.69999694824219,116.2699966430664,114.7699966430664,115.94000244140625,78.5079345703125,9943800,114.66000366210938,111.5,114.4800033569336,131.21213685027934,120.61750068664551,110.0228645230117,36.16161483901163,-4.350926566705979,-3.698996006475398,-0.6519305602305812,-12.5,1
2001-03-27,115.62000274658203,118.6500015258789,115.27999877929688,118.30999755859375,80.11275482177734,12880700,116.2699966430664,114.7699966430664,115.94000244140625,130.30242867363927,120.03350067138672,109.76457266913417,39.68062555741121,-4.106762314736969,-3.780549268127712,-0.32621304660925654,-11.180000305175781,0
2001-03-28,116.9000015258789,116.94999694824219,114.9000015258789,115.04000091552734,77.89849853515625,10953300,118.6500015258789,115.27999877929688,118.30999755859375,129.4847563651669,119.62700042724609,109.76924448932527,44.98238488290118,-3.679605386441594,-3.7603604917904887,0.08075510534889485,-5.0500030517578125,1
2001-03-29,114.69999694824219,116.5,112.13999938964844,115.4800033569336,78.19641876220703,12060300,116.94999694824219,114.9000015258789,115.04000091552734,129.0228381850366,119.18150062561035,109.34016306618413,39.786246718405685,-3.563859885526682,-3.721060370537727,0.1572004850110451,-3.0400009155273438,0
2001-03-30,115.55000305175781,116.69000244140625,114.5,116.69000244140625,79.01579284667969,9183600,116.5,112.13999938964844,115.4800033569336,128.36336237883796,118.72550086975097,109.08763936066397,40.77757357716969,-3.3974623907885473,-3.6563407745878913,0.258878383799344,-4.5399932861328125,1
2001-04-02,116.30000305175781,117.37999725341797,113.80000305175781,114.19999694824219,77.3296890258789,10561000,116.69000244140625,114.5,116.69000244140625,127.7851638273083,118.3795009613037,108.97383809529912,43.530833363792354,-3.1318523196165415,-3.5514430835936213,0.41959076397707973,-0.9599990844726562,1
2001-04-03,113.9800033569336,114.1500015258789,110.05999755859375,110.38999938964844,74.7497787475586,12836000,117.37999725341797,113.80000305175781,114.19999694824219,126.94964576134169,117.85250091552734,108.755356069713,39.46480076620603,-3.086695553114623,-3.458493577497822,0.37179802438319864,-3.4800033569335938,0
2001-04-04,110.56999969482422,112.0999984741211,109.30000305175781,110.8499984741211,75.06126403808594,14884300,114.1500015258789,110.05999755859375,110.38999938964844,125.893855659778,117.06800079345703,108.24214592713606,34.2007656386257,-3.3200717315765615,-3.43080920831357,0.1107374767370084,-4.620002746582031,0
2001-04-05,113.30000305175781,115.48999786376953,112.5,115.05000305175781,77.90525817871094,21522800,112.0999984741211,109.30000305175781,110.8499984741211,124.22247380333125,116.26150054931641,108.30052729530156,35.32247211977396,-3.4283856568913507,-3.430324498029126,0.0019388411377754267,-6.5,1
2001-04-06,113.98999786376953,114.4000015258789,112.05999755859375,113.30000305175781,76.72026062011719,14937800,115.48999786376953,112.5,115.05000305175781,121.87349551417734,115.65800056457519,109.44250561497304,44.60756633921655,-3.1391339721624973,-3.3720863928558003,0.2329524206933029,0.850006103515625,1
2001-04-09,114.0,114.98999786376953,112.77999877929688,114.55999755859375,77.573486328125,9034300,114.4000015258789,112.05999755859375,113.30000305175781,120.33845623992268,115.15500068664551,109.97154513336834,41.907948594923106,-3.0163398149286422,-3.3009370772703686,0.28459726234172633,1.0400009155273438,1
2001-04-10,115.44999694824219,117.75,115.16999816894531,116.6500015258789,78.98870086669922,17873600,114.98999786376953,112.77999877929688,114.55999755859375,119.98938833999755,114.97900047302247,109.96861260604739,44.51176260795192,-2.7852469411667187,-3.1977990500496385,0.4125521088829198,3.4399948120117188,1
2001-04-11,118.77999877929688,118.98999786376953,116.13999938964844,116.7300033569336,79.04285430908203,12722300,117.75,115.16999816894531,116.6500015258789,119.3344965541521,114.81050071716308,110.28650488017406,48.625214396591346,-2.4057266017559584,-3.0393845603909027,0.6336579586349442,2.1699981689453125,1
2001-04-12,116.30000305175781,118.94000244140625,115.95999908447266,118.8499984741211,80.47840881347656,9233200,118.98999786376953,116.13999938964844,116.7300033569336,119.18970356961312,114.76450080871582,110.33929804781853,48.78173368184894,-2.074584006273014,-2.846424449567325,0.7718404432943111,0.7900009155273438,0
2001-04-16,118.29000091552734,118.88999938964844,116.91000366210938,117.5999984741211,79.6319580078125,7350000,118.94000244140625,115.95999908447266,118.8499984741211,119.42810237618603,114.82300071716308,110.21789905814013,52.878633348591784,-1.6223833992526266,-2.601616239504385,0.9792328402517585,0.5400009155273438,1
2001-04-17,117.30999755859375,119.66000366210938,117.0199966430664,119.26000213623047,80.75607299804688,10924700,118.88999938964844,116.91000366210938,117.5999984741211,119.71435205231386,114.95250053405762,110.19064901580138,50.32267367606098,-1.3493215743876306,-2.351157306481034,1.0018357320934035,2.55999755859375,0
2001-04-18,121.05999755859375,126.0,120.69000244140625,124.0,83.9656753540039,32481600,119.66000366210938,117.0199966430664,119.26000213623047,120.06796719892785,115.04800071716309,110.02803423539834,53.53474940141039,-0.987585418619858,-2.0784429289087987,1.0908575102889406,3.779998779296875,1
2001-04-19,124.25,125.83999633789062,123.58000183105469,125.6500015258789,85.08295440673828,13809900,126.0,120.69000244140625,124.0,121.87231212145551,115.53800086975097,109.20368961804644,61.24115957012902,-0.31479987817493793,-1.7257143187620265,1.4109144405870886,7.30999755859375,1
2001-04-20,124.9000015258789,125.4000015258789,123.66000366210938,124.5,84.30426025390625,7626700,125.83999633789062,123.58000183105469,125.6500015258789,123.73292670834068,116.2075008392334,108.68207497012612,63.509924408918906,0.34752281658192885,-1.3110668916932355,1.6585897082751644,11.450004577636719,1
2001-04-23,123.6500015258789,123.88999938964844,121.91000366210938,122.23999786376953,82.77393341064453,8451800,125.4000015258789,123.66000366210938,124.5,124.84006600546891,116.87650070190429,108.91293539833967,60.83700840445619,0.7707382213317828,-0.8947058690882319,1.6654440904200147,14.110000610351562,0
2001-04-24,122.5199966430664,123.6500015258789,121.0999984741211,121.58000183105469,82.3270263671875,10044700,123.88999938964844,121.91000366210938,122.23999786376953,125.47552823458248,117.26450042724609,109.0534726199097,55.86135313344317,0.913248829897114,-0.5331149292911628,1.4463637591882768,11.389999389648438,0
2001-04-25,121.41999816894531,123.66999816894531,120.94999694824219,123.16999816894531,83.40364837646484,8249000,123.6500015258789,121.0999984741211,121.58000183105469,125.94154257720899,117.54650039672852,109.15145821624805,54.46053581584054,0.9618457903525695,-0.23412278536241632,1.1959685757149858,6.529998779296875,0
2001-04-26,123.7300033569336,125.22000122070312,123.5,123.72000122070312,83.77607727050781,10590400,123.66999816894531,120.94999694824219,123.16999816894531,126.53299498081655,117.7895004272461,109.04600587367564,57.24232139613906,1.1157964411354016,0.03586105993714728,1.0799353811982542,9.8699951171875,1
2001-04-27,124.91999816894531,125.83999633789062,124.19999694824219,125.77999877929688,85.17096710205078,7938700,125.22000122070312,123.5,123.72000122070312,127.23557519666576,118.22350044250489,109.21142568834401,58.193652336364984,1.267572306234996,0.282203309196717,0.985368997038279,9.160003662109375,1
2001-04-30,126.44999694824219,127.2699966430664,124.66999816894531,126.66000366210938,85.76686096191406,10766900,125.83999633789062,124.19999694824219,125.77999877929688,128.22909400372205,118.73850021362304,109.24790642352404,61.63653061285464,1.5363700421839184,0.5330366557941573,1.003333386389761,9.129997253417969,1
2001-05-01,125.06999969482422,127.1500015258789,124.5999984741211,127.05000305175781,86.03096008300781,10578000,127.2699966430664,124.66999816894531,126.66000366210938,129.27632973421774,119.2370002746582,109.19767081509866,63.036925721561246,1.7996578881553376,0.7863609022663933,1.0132969858889442,9.930000305175781,0
2001-05-02,127.41000366210938,127.69000244140625,126.0,126.81999969482422,85.8752212524414,9572900,127.1500015258789,124.5999984741211,127.05000305175781,130.1882944668948,119.87950057983399,109.57070669277316,63.669866722571186,2.0165396801772033,1.0323966578485553,0.984143022328648,8.200004577636719,1
2001-05-03,126.12999725341797,126.1500015258789,124.22000122070312,125.20999908447266,84.78500366210938,9926200,127.69000244140625,126.0,126.81999969482422,130.45783211618314,120.70100059509278,110.94416907400242,62.984873403067574,2.1451329567902064,1.2549439176368855,0.8901890391533209,9.220001220703125,0
2001-05-04,123.6500015258789,127.3499984741211,123.44000244140625,127.33999633789062,86.22733306884766,12145300,126.1500015258789,124.22000122070312,125.20999908447266,130.23894564095048,121.41900062561035,112.59905561027024,58.25990693120444,2.093003618190693,1.422555857747647,0.6704477604430459,5.9499969482421875,0
2001-05-07,126.86000061035156,127.37999725341797,126.2300033569336,126.23999786376953,85.48246002197266,7185200,127.3499984741211,123.44000244140625,127.33999633789062,130.70412903007883,122.03350028991699,113.36287154975514,62.29034888503627,2.1982239615185364,1.5776894785018247,0.6205344830167117,3.339996337890625,1
2001-05-08,126.86000061035156,127.0999984741211,125.55999755859375,126.18000030517578,85.44183349609375,6952600,127.37999725341797,126.2300033569336,126.23999786376953,130.54112962733367,122.68050003051758,114.81987043370148,59.115671435582804,2.1678614011017032,1.6957238630218003,0.4721375380799029,0.589996337890625,1
2001-05-09,125.25,126.55000305175781,125.05999755859375,125.6500015258789,85.08295440673828,9507400,127.0999984741211,125.55999755859375,126.18000030517578,130.31132579513726,123.26150016784668,116.2116745405561,58.93922639572532,2.114581967028599,1.77949548382316,0.33508648320543877,1.6800003051757812,0
2001-05-10,127.26000213623047,127.5,125.7699966430664,126.0199966430664,85.33349609375,6872400,126.55000305175781,125.05999755859375,125.6500015258789,130.1371243604149,123.71150016784668,117.28587597527844,57.31188929073765,2.0064619155797914,1.8248887701744863,0.18157314540530511,3.410003662109375,1
2001-05-11,126.0,126.48999786376953,124.4000015258789,125.1500015258789,84.74442291259766,7734400,127.5,125.7699966430664,126.0199966430664,129.8101082942445,124.17599983215332,118.54189137006215,58.17997614318876,1.9284020907094543,1.8455914342814799,0.08281065642797447,4.439994812011719,0
2001-05-14,124.9000015258789,125.44000244140625,124.45999908447266,125.4000015258789,84.91366577148438,7914000,126.48999786376953,124.4000015258789,125.1500015258789,129.5765437653824,124.49099998474121,119.4054562041,55.330741347659675,1.7758666961697713,1.8316464866591382,-0.055779790489366876,1.9800033569335938,0
2001-05-15,125.55000305175781,126.5,124.8499984741211,125.9800033569336,85.30643463134766,9782200,125.44000244140625,124.45999908447266,125.4000015258789,128.87129229019598,124.8810001373291,120.89070798446221,55.9976077923428,1.6560641312606776,1.7965300155794461,-0.1404658843187685,1.6800003051757812,1
2001-05-16,124.83999633789062,129.1999969482422,124.62000274658203,128.9499969482422,87.3175277709961,14909000,126.5,124.8499984741211,125.9800033569336,128.28184688471478,125.21700019836426,122.15215351201375,57.57986192078922,1.5895971494785925,1.7551434423592753,-0.1655462928806828,0.20000457763671875,0
2001-05-17,129.0,130.0800018310547,128.55999755859375,129.14999389648438,87.45296478271484,11824600,129.1999969482422,124.62000274658203,128.9499969482422,128.87611191750472,125.46450004577636,122.05288817404801,64.59957358898791,1.7563293773095126,1.7553806293493228,0.0009487479601897331,2.2899932861328125,1
2001-05-18,129.08999633789062,129.74000549316406,128.10000610351562,129.74000549316406,87.85249328613281,6683100,130.0800018310547,128.55999755859375,129.14999389648438,129.41127470031668,125.63949966430664,121.86772462829659,65.01935915121008,1.882899063050374,1.7808843160895331,0.10201474696084079,2.0999908447265625,1
2001-05-21,129.83999633789062,131.83999633789062,129.14999389648438,131.64999389648438,89.14581298828125,11531500,129.74000549316406,128.10000610351562,129.74000549316406,130.03125151261816,125.90149993896485,121.77174836531155,66.28937085906281,2.007672259727215,1.8262419048170695,0.1814303549101457,2.9200057983398438,1
2001-05-22,131.8300018310547,132.08999633789062,131.07000732421875,131.47999572753906,89.03073120117188,8342700,131.83999633789062,129.14999389648438,131.64999389648438,130.85497697379358,126.37199974060059,121.88902250740757,70.07678721177777,2.2349133290724694,1.9079761896681495,0.3269371394043199,6.439994812011719,1
2001-05-23,131.0500030517578,131.0500030517578,129.25,129.25,87.52069854736328,12330800,132.08999633789062,131.07000732421875,131.47999572753906,131.31027096542635,126.8669994354248,122.42372790542325,69.33017228535735,2.3739209986542136,2.0011651514653623,0.37275584718885124,4.1399993896484375,0
2001-05-24,129.47000122070312,130.0,128.5500030517578,129.6300048828125,87.7779769897461,7902800,131.0500030517578,129.25,129.25,131.38706076134696,127.17099952697754,122.95493829260813,60.26035311357535,2.2778855136663623,2.0565092239055622,0.22137628976080004,3.0100021362304688,0
2001-05-25,129.64999389648438,129.6999969482422,127.9000015258789,128.10000610351562,86.74195861816406,7425000,130.0,128.5500030517578,129.6300048828125,131.49804463791213,127.46649971008301,123.4349547822539,61.19203373529487,2.206999007376993,2.0866071805998483,0.12039182677714466,3.4500045776367188,1
2001-05-29,128.22000122070312,128.35000610351562,126.9000015258789,127.08000183105469,86.05130767822266,9003900,129.6999969482422,127.9000015258789,128.10000610351562,131.546202784302,127.58250007629394,123.61879736828588,55.54554009422819,2.0042589758117515,2.070137539642229,-0.06587856383047752,2.4500045776367188,0
2001-05-30,126.58999633789062,127.08999633789062,125.0,125.30000305175781,84.8459701538086,10041800,128.35000610351562,126.9000015258789,127.08000183105469,131.5518510511116,127.6034999847412,123.6551489183708,52.09434039837452,1.7412086504197362,2.0043517617977304,-0.2631431113779943,1.0600051879882812,0
2001-05-31,125.43000030517578,126.76000213623047,125.26000213623047,125.94999694824219,85.28614807128906,9874200,127.08999633789062,125.0,125.30000305175781,131.5852504066727,127.51599998474121,123.44674956280971,46.647421206961646,1.37327805240038,1.8781370199182603,-0.5048589675178803,0.15000152587890625,0
2001-06-01,126.19999694824219,127.0999984741211,125.12000274658203,126.7300033569336,85.81430053710938,8848300,126.76000213623047,125.26000213623047,125.94999694824219,131.58890844835943,127.47249984741211,123.3560912464648,48.75454476099991,1.1212148114791205,1.7267525782304323,-0.6055377667513118,0.5499954223632812,1
2001-06-04,126.80000305175781,127.43000030517578,126.08000183105469,127.33999633789062,86.22733306884766,5623500,127.0999984741211,125.12000274658203,126.7300033569336,131.5495241683462,127.54850006103516,123.54747595372409,51.243083434181635,0.973174723000767,1.5760370071844991,-0.6028622841837321,0.75,1
2001-06-05,127.48999786376953,129.22999572753906,127.2699966430664,128.8000030517578,87.21598052978516,9115400,127.43000030517578,126.08000183105469,127.33999633789062,131.5495241683462,127.54850006103516,123.54747595372409,53.15878790816202,0.8947589971980392,1.439781405187207,-0.5450224079891679,-1.6100006103515625,1
2001-06-06,128.8300018310547,128.8300018310547,127.36000061035156,127.7300033569336,86.49143981933594,12064900,129.22999572753906,127.2699966430664,128.8000030517578,131.66566990679797,127.67650032043457,123.68733073407117,57.46642282752491,0.9395932633055679,1.3397437768108793,-0.4001505135053114,-0.3499908447265625,1
2001-06-07,127.05000305175781,128.35000610351562,127.0,128.19000244140625,86.80294036865234,7355300,128.8300018310547,127.36000061035156,127.7300033569336,131.68364663393996,127.75400047302246,123.82435431210497,53.57768893702095,0.878656108522847,1.2475262431532728,-0.36887013463042573,-2.0100021362304688,0
2001-06-08,127.69999694824219,127.87000274658203,126.13999938964844,127.0,85.99711608886719,8170600,128.35000610351562,127.0,128.19000244140625,131.6928583509947,127.88100051879883,124.06914268660294,54.98789123326383,0.8575952320724127,1.1695400409371008,-0.3119448088646881,-3.459991455078125,1
2001-06-11,126.70999908447266,126.98999786376953,125.41000366210938,126.0999984741211,85.38770294189453,7012200,127.87000274658203,126.13999938964844,127.0,131.6694152617892,127.93000068664551,124.19058611150184,50.69731896246055,0.736392410672039,1.0829105148840885,-0.34651810421204954,-4.4799957275390625,0
2001-06-12,124.86000061035156,126.73999786376953,124.04000091552734,125.87999725341797,85.23871612548828,9364400,126.98999786376953,125.41000366210938,126.0999984741211,131.59665775302264,127.97750053405761,124.35834331509258,47.66793336050077,0.561246005394537,0.9785776129861782,-0.41733160759164123,-3.1500015258789062,0
2001-06-13,126.16999816894531,126.58000183105469,124.6500015258789,124.80000305175781,84.50743103027344,7629400,126.73999786376953,124.04000091552734,125.87999725341797,131.55779035242438,128.00150032043456,124.44521028844473,46.92971639500942,0.4000771174954565,0.8628775138880338,-0.4628003963925773,-3.7500076293945312,1
2001-06-14,124.18000030517578,124.30000305175781,121.75,122.0,82.61138153076172,12603000,126.58000183105469,124.6500015258789,124.80000305175781,131.6661949411522,127.94250030517578,124.21880566919937,43.378227076828246,0.18309252977832102,0.7269205170660913,-0.5438279872877703,-3.3000030517578125,0
2001-06-15,120.91000366210938,122.4000015258789,120.4000015258789,121.8499984741211,82.74446868896484,16821100,124.30000305175781,121.75,122.0,132.09417029723835,127.59500045776367,123.095830618289,35.811517407088786,-0.2123582314483059,0.5390647673632118,-0.7514229988115178,-5.0800018310546875,0
2001-06-18,121.6500015258789,122.44000244140625,120.91000366210938,121.26000213623047,82.34382629394531,11368300,122.4000015258789,120.4000015258789,121.8499984741211,132.3120316342384,127.23000068664551,122.14796973905261,35.45471227396119,-0.531730223289145,0.3249057692327405,-0.8566359925218855,-3.4500045776367188,1
2001-06-19,122.37999725341797,122.88999938964844,120.88999938964844,121.79000091552734,82.70378112792969,7732300,122.44000244140625,120.91000366210938,121.26000213623047,132.37161689936312,126.80600051879883,121.24038413823455,34.01899739008406,-0.8229560760641164,0.09533340017336914,-0.9182894762374855,-4.689994812011719,1
2001-06-20,121.19000244140625,122.86000061035156,121.0999984741211,122.43000030517578,83.13836669921875,8787200,122.88999938964844,120.88999938964844,121.79000091552734,131.82145683446043,126.31300086975098,120.80454490504152,36.50633573683736,-0.9994669575129649,-0.12362667136389768,-0.8758402861490672,-4.94000244140625,0
2001-06-21,122.22000122070312,124.30999755859375,122.1500015258789,123.81999969482422,84.08226013183594,12259100,122.86000061035156,121.0999984741211,122.43000030517578,131.07586632539432,125.86050109863281,120.64513587187129,39.47356057120294,-1.075314939445235,-0.31396432498016513,-0.7613506144650699,-4.909996032714844,1
2001-06-22,123.48999786376953,123.58999633789062,122.16000366210938,122.8499984741211,83.42355346679688,12212000,124.30999755859375,122.1500015258789,123.81999969482422,130.6328264224079,125.58900108337403,120.54517574434017,45.437510325887324,-1.0116025530162744,-0.453491970587387,-0.5581105824288874,-4.980003356933594,1
2001-06-25,123.27999877929688,123.44000244140625,121.5,121.72000122070312,82.65621185302734,8406800,123.58999633789062,122.16000366210938,122.8499984741211,130.06819273700543,125.25000076293945,120.43180878887348,42.304795892155184,-1.0275362216762716,-0.5683008208051639,-0.4592354008711077,-4.8800048828125,0
2001-06-26,120.9000015258789,122.38999938964844,120.56999969482422,121.55000305175781,82.54078674316406,8005800,123.44000244140625,121.5,121.72000122070312,129.79675868595874,124.93100051879883,120.06524235163893,38.936908670693434,-1.1184522817631688,-0.6783311129967649,-0.44012116876640395,-6.470001220703125,0
2001-06-27,121.5999984741211,122.23999786376953,120.91000366210938,121.4800033569336,82.49324798583984,10105100,122.38999938964844,120.56999969482422,121.55000305175781,129.62766668632094,124.65450057983398,119.68133447334702,38.441098687703715,-1.1904980257156126,-0.7807644955405344,-0.4097335301750782,-5.4499969482421875,1
2001-06-28,122.0,123.94000244140625,121.93000030517578,122.1500015258789,82.94821166992188,10269300,122.23999786376953,120.91000366210938,121.4800033569336,129.61312281244193,124.46350059509277,119.3138783777436,38.225254296368796,-1.2389612135764025,-0.872403839147708,-0.3665573744286945,-4.6199951171875,1
2001-06-29,122.80000305175781,124.01000213623047,122.26000213623047,122.5999984741211,83.25377655029297,9824200,123.94000244140625,121.93000030517578,122.1500015258789,129.46991599564467,124.27350082397462,119.07708565230456,41.60499092962964,-1.2093645841659821,-0.9397959881513629,-0.26956859601461924,-3.7299957275390625,1
2001-07-02,122.80000305175781,124.31999969482422,122.62000274658203,124.12999725341797,84.29279327392578,8522200,124.01000213623047,122.26000213623047,122.5999984741211,129.18416799131805,124.06700057983399,118.94983316834993,43.82785810678953,-1.1364972167149574,-0.9791362338640818,-0.15736098285087563,-2.2000045776367188,1
2001-07-03,123.9800033569336,124.0999984741211,123.05000305175781,124.0999984741211,84.27238464355469,3303100,124.31999969482422,122.62000274658203,124.12999725341797,128.79941947284877,123.90650062561035,119.01358177837193,50.69942761040692,-0.9444046790049754,-0.9721899228922605,0.027785243887285094,2.1299972534179688,1
2001-07-05,123.06999969482422,123.6500015258789,121.66000366210938,121.68000030517578,82.62907409667969,5517900,124.0999984741211,123.05000305175781,124.0999984741211,128.02327813690476,123.67150039672852,119.31972265655229,50.5688060579073,-0.7855354460535438,-0.9348590275245171,0.14932358147097335,2.25,0
2001-07-06,121.30999755859375,121.48999786376953,119.05000305175781,119.05000305175781,80.84312438964844,11665900,123.6500015258789,121.66000366210938,121.68000030517578,127.37784913103589,123.36900024414062,119.36015135724536,41.32030341890363,-0.8451615653829094,-0.9169195350961956,0.07175796971328618,0.4199981689453125,0
2001-07-09,119.48999786376953,120.54000091552734,119.19999694824219,119.69999694824219,81.28447723388672,8339300,121.48999786376953,119.05000305175781,119.05000305175781,126.69588827800821,122.9120002746582,119.12811227130818,34.035113623323724,-1.092046065809555,-0.9519448412388675,-0.14010122457068752,-2.7399978637695312,0
2001-07-10,120.29000091552734,120.63999938964844,118.20999908447266,118.26000213623047,80.306640625,8630700,120.54000091552734,119.19999694824219,119.69999694824219,126.08337576660051,122.54700012207032,119.01062447754012,36.99185103787646,-1.2211777588367028,-1.0057914247584345,-0.21538633407826824,-2.7300033569335938,1
2001-07-11,118.0999984741211,118.88999938964844,117.08999633789062,118.37999725341797,80.38814544677734,15328600,120.63999938964844,118.20999908447266,118.26000213623047,125.76640005619221,122.15500030517578,118.54360055415934,33.41814660887425,-1.4233041385616048,-1.0892939675190685,-0.3340101710425363,-5.55999755859375,0
2001-07-12,119.5,121.47000122070312,119.30999755859375,121.19000244140625,82.29629516601562,12002800,118.88999938964844,117.08999633789062,118.37999725341797,125.32326395849286,121.78000030517578,118.23673665185869,33.9904243285387,-1.5558730120341266,-1.1826097764220802,-0.37326323561204644,-4.470001220703125,1
2001-07-13,120.83999633789062,122.31999969482422,120.62000274658203,122.23999786376953,83.00933837890625,10433800,121.47000122070312,119.30999755859375,121.19000244140625,124.86598652915706,121.5995002746582,118.33301402015934,45.74971694058577,-1.4178468094504524,-1.2296571830277547,-0.18818962642269765,-0.529998779296875,1
2001-07-16,121.7699966430664,122.27999877929688,120.29000091552734,120.70999908447266,81.9703598022461,6915300,122.31999969482422,120.62000274658203,122.23999786376953,124.88553802459215,121.61150016784669,118.33746231110122,49.37860313637131,-1.209788505249648,-1.2256834474721334,0.015894942222485442,0.6899948120117188,1
2001-07-17,120.19999694824219,121.94999694824219,119.83000183105469,121.83999633789062,82.73767852783203,7469800,122.27999877929688,120.29000091552734,120.70999908447266,124.84957113137487,121.55450019836425,118.25942926535363,44.687785631347175,-1.1550442834379453,-1.2115556146652957,0.056511331227350414,-0.7700042724609375,0
